customer_key,customer_name,age,gender,city,state,country
C001992,Customer_546,32,Female,Los Angeles,CA,USA
C002594,Customer_547,30,Female,Houston,NY,USA
C006243,Customer_548,70,Male,Miami,CA,USA
C007579,Customer_549,47,Male,Chicago,FL,USA
C005458,Customer_550,40,Male,Miami,TX,USA
C003331,Customer_551,37,Male,Los Angeles,IL,USA
C006899,Customer_552,70,Female,Houston,IL,USA
C001222,Customer_553,68,Female,Chicago,NY,USA
C007203,Customer_554,32,Female,New York,IL,USA
C006102,Customer_555,32,Female,Miami,CA,USA
C007845,Customer_556,19,Male,Houston,CA,USA
C007201,Customer_557,60,Female,Miami,IL,USA
C008195,Customer_558,30,Female,Houston,NY,USA
C001014,Customer_559,43,Male,Chicago,NY,USA
C002548,Customer_560,39,Female,Houston,IL,USA
C004793,Customer_561,35,Male,New York,CA,USA
C002874,Customer_562,22,Male,Los Angeles,NY,USA
C001153,Customer_563,67,Male,New York,TX,USA
C008451,Customer_564,35,Male,Miami,TX,USA
C000623,Customer_565,40,Male,Houston,TX,USA
C004826,Customer_566,59,Male,Houston,NY,USA
C007498,Customer_567,50,Female,New York,NY,USA
C008431,Customer_568,43,Male,Los Angeles,IL,USA
C001719,Customer_569,61,Male,Los Angeles,NY,USA
C006759,Customer_570,52,Male,Miami,IL,USA
C000530,Customer_571,39,Male,Chicago,IL,USA
C002830,Customer_572,19,Female,Miami,FL,USA
C005986,Customer_573,25,Male,Chicago,FL,USA
C003632,Customer_574,34,Male,New York,CA,USA
C006621,Customer_575,29,Male,Chicago,NY,USA
C006666,Customer_576,55,Female,Los Angeles,NY,USA
C002021,Customer_577,34,Female,Chicago,TX,USA
C001679,Customer_578,20,Male,Houston,TX,USA
C008938,Customer_579,24,Male,Miami,CA,USA
C008773,Customer_580,56,Male,Los Angeles,CA,USA
C007444,Customer_581,45,Male,Los Angeles,FL,USA
C001988,Customer_582,40,Male,Miami,CA,USA
C006812,Customer_583,64,Female,Chicago,CA,USA
C005182,Customer_584,68,Male,Miami,CA,USA
C004441,Customer_585,38,Female,Chicago,CA,USA
C005241,Customer_586,45,Male,New York,IL,USA
C002981,Customer_587,56,Male,New York,NY,USA
C008578,Customer_588,50,Female,Los Angeles,NY,USA
C004213,Customer_589,25,Male,Houston,IL,USA
C005800,Customer_590,42,Male,Los Angeles,CA,USA
C005679,Customer_591,54,Male,New York,FL,USA
C005970,Customer_592,30,Male,New York,CA,USA
C006908,Customer_593,34,Male,Miami,CA,USA
C001898,Customer_594,20,Male,Houston,CA,USA
C004428,Customer_595,63,Female,Miami,NY,USA
C003224,Customer_596,45,Male,Houston,IL,USA
C004073,Customer_597,18,Male,Houston,TX,USA
C008559,Customer_598,51,Male,New York,CA,USA
C005331,Customer_599,69,Female,New York,NY,USA
C002443,Customer_600,52,Female,New York,NY,USA
C008695,Customer_601,61,Female,Houston,FL,USA
C001276,Customer_602,64,Male,Miami,NY,USA
C009177,Customer_603,65,Male,Los Angeles,NY,USA
C006929,Customer_604,65,Male,New York,NY,USA
C002530,Customer_605,60,Male,New York,CA,USA
C005522,Customer_606,30,Male,Los Angeles,IL,USA
C000714,Customer_607,41,Male,Miami,FL,USA
C005232,Customer_608,45,Male,Chicago,IL,USA
C002978,Customer_609,22,Female,New York,CA,USA
C000642,Customer_610,60,Male,New York,CA,USA
C002776,Customer_611,39,Male,New York,FL,USA
C008913,Customer_612,57,Male,Houston,NY,USA
C001294,Customer_613,38,Male,Miami,CA,USA
C005377,Customer_614,60,Female,New York,CA,USA
C004245,Customer_615,25,Female,Miami,CA,USA
C006868,Customer_616,64,Male,Chicago,IL,USA
C001013,Customer_617,37,Female,New York,CA,USA
C007124,Customer_618,50,Male,Chicago,FL,USA
C004925,Customer_619,37,Male,Miami,TX,USA
C003576,Customer_620,60,Female,New York,NY,USA
C007093,Customer_621,44,Female,Chicago,CA,USA
C008554,Customer_622,38,Female,New York,CA,USA
C007299,Customer_623,43,Male,Houston,CA,USA
C001011,Customer_624,62,Male,Houston,FL,USA
C003904,Customer_625,36,Female,Los Angeles,IL,USA
C007583,Customer_626,53,Male,Miami,IL,USA
C004529,Customer_627,26,Female,Los Angeles,TX,USA
C008755,Customer_628,30,Male,Miami,IL,USA
C003764,Customer_629,44,Female,Houston,IL,USA
C005257,Customer_630,60,Male,Houston,CA,USA
C001498,Customer_631,42,Male,Los Angeles,CA,USA
C004065,Customer_632,61,Female,New York,IL,USA
C000617,Customer_633,65,Female,Chicago,CA,USA
C002387,Customer_634,29,Female,Los Angeles,FL,USA
C005481,Customer_635,57,Male,Chicago,TX,USA
C008444,Customer_636,54,Male,Chicago,IL,USA
C002989,Customer_637,37,Female,New York,IL,USA
C000373,Customer_638,43,Female,Houston,FL,USA
C007943,Customer_639,53,Male,Houston,TX,USA
C003824,Customer_640,18,Female,Houston,TX,USA
C007867,Customer_641,37,Female,Miami,NY,USA
C005929,Customer_642,36,Female,Chicago,CA,USA
C001981,Customer_643,31,Female,Houston,IL,USA
C007804,Customer_644,45,Female,Los Angeles,FL,USA
C000249,Customer_645,68,Male,New York,FL,USA
C004505,Customer_646,55,Female,Houston,TX,USA
C002658,Customer_647,56,Female,Los Angeles,TX,USA
C002117,Customer_648,59,Female,Houston,CA,USA
C005498,Customer_649,38,Male,Houston,IL,USA
C002888,Customer_650,47,Male,Los Angeles,CA,USA
C008942,Customer_651,46,Female,Miami,NY,USA
C001903,Customer_652,46,Female,Los Angeles,FL,USA
C001806,Customer_653,61,Male,Chicago,IL,USA
C008932,Customer_654,31,Male,New York,CA,USA
C004957,Customer_655,50,Female,Miami,TX,USA
C005957,Customer_656,48,Male,New York,TX,USA
C006092,Customer_657,68,Female,Houston,TX,USA
C008199,Customer_658,68,Female,Houston,CA,USA
C004300,Customer_659,65,Male,Houston,IL,USA
C001001,Customer_660,28,Male,New York,FL,USA
C004378,Customer_661,60,Male,Los Angeles,FL,USA
C002335,Customer_662,23,Female,Miami,IL,USA
C003627,Customer_663,36,Female,Miami,CA,USA
C008620,Customer_664,50,Male,New York,FL,USA
C004220,Customer_665,60,Male,Chicago,TX,USA
C007955,Customer_666,58,Male,New York,CA,USA
C009104,Customer_667,57,Female,Houston,IL,USA
C004959,Customer_668,39,Male,Miami,TX,USA
C004971,Customer_669,23,Female,Miami,NY,USA
C000470,Customer_670,70,Male,Chicago,IL,USA
C002079,Customer_671,66,Female,New York,CA,USA
C003344,Customer_672,33,Male,Los Angeles,TX,USA
C002573,Customer_673,61,Male,Los Angeles,TX,USA
C008678,Customer_674,37,Female,Los Angeles,IL,USA
C002505,Customer_675,32,Female,Houston,IL,USA
C007934,Customer_676,69,Female,Los Angeles,FL,USA
C000767,Customer_677,30,Female,New York,NY,USA
C007706,Customer_678,27,Female,Los Angeles,IL,USA
C000237,Customer_679,19,Female,Chicago,TX,USA
C006546,Customer_680,20,Female,Chicago,TX,USA
C002059,Customer_681,33,Female,Los Angeles,CA,USA
C005454,Customer_682,48,Female,Los Angeles,IL,USA
C004494,Customer_683,57,Female,Chicago,CA,USA
C000701,Customer_684,67,Male,Houston,FL,USA
C006172,Customer_685,22,Female,New York,NY,USA
C000579,Customer_686,47,Male,Houston,FL,USA
C005258,Customer_687,44,Male,Miami,TX,USA
C002854,Customer_688,58,Female,New York,TX,USA
C006360,Customer_689,54,Female,Houston,IL,USA
C000529,Customer_690,30,Female,New York,NY,USA
C005114,Customer_691,63,Male,Los Angeles,IL,USA
C008042,Customer_692,62,Male,Los Angeles,TX,USA
C001327,Customer_693,42,Male,New York,IL,USA
C005091,Customer_694,49,Male,New York,CA,USA
C001649,Customer_695,43,Male,Miami,CA,USA
C004173,Customer_696,33,Male,Los Angeles,TX,USA
C005285,Customer_697,27,Female,New York,FL,USA
C004135,Customer_698,59,Male,Houston,IL,USA
C000745,Customer_699,62,Male,New York,CA,USA
C002338,Customer_700,18,Female,Los Angeles,IL,USA
C007587,Customer_701,66,Female,Houston,TX,USA
C000105,Customer_702,67,Male,Los Angeles,IL,USA
C002378,Customer_703,24,Female,Miami,TX,USA
C004136,Customer_704,67,Male,Chicago,TX,USA
C002478,Customer_705,45,Male,Los Angeles,IL,USA
C004748,Customer_706,32,Female,Houston,CA,USA
C005535,Customer_707,29,Female,Houston,IL,USA
C001651,Customer_708,69,Male,Miami,CA,USA
C005660,Customer_709,62,Female,Miami,FL,USA
C008964,Customer_710,51,Female,Chicago,FL,USA
C002441,Customer_711,47,Female,Houston,TX,USA
C003811,Customer_712,21,Female,New York,CA,USA
C001265,Customer_713,53,Female,Los Angeles,FL,USA
C007389,Customer_714,33,Male,Los Angeles,FL,USA
C006226,Customer_715,25,Male,Houston,IL,USA
C006590,Customer_716,47,Female,New York,CA,USA
C001819,Customer_717,26,Male,Miami,CA,USA
C009116,Customer_718,69,Female,Chicago,IL,USA
C004235,Customer_719,47,Female,Chicago,CA,USA
C002464,Customer_720,60,Female,Chicago,TX,USA
C004198,Customer_721,51,Female,Miami,TX,USA
C008311,Customer_722,53,Female,New York,FL,USA
C004217,Customer_723,56,Female,Los Angeles,CA,USA
C001628,Customer_724,38,Male,Miami,IL,USA
C003569,Customer_725,66,Male,Chicago,NY,USA
C004133,Customer_726,46,Male,New York,IL,USA
C001751,Customer_727,57,Female,Los Angeles,TX,USA
C006230,Customer_728,70,Male,Houston,NY,USA
C006331,Customer_729,64,Female,Chicago,CA,USA
C001643,Customer_730,50,Female,Miami,TX,USA
C001218,Customer_731,45,Male,New York,TX,USA
C008246,Customer_732,53,Female,New York,CA,USA
C004618,Customer_733,46,Female,Houston,FL,USA
C005899,Customer_734,28,Female,Chicago,CA,USA
C007520,Customer_735,65,Male,Chicago,IL,USA
C003361,Customer_736,48,Female,New York,IL,USA
C004307,Customer_737,46,Female,Los Angeles,CA,USA
C000091,Customer_738,34,Female,Houston,IL,USA
C008392,Customer_739,66,Male,Los Angeles,TX,USA
C000394,Customer_740,33,Male,Chicago,FL,USA
C003906,Customer_741,58,Female,New York,IL,USA
C003354,Customer_742,35,Female,Houston,FL,USA
C003475,Customer_743,67,Female,Houston,TX,USA
C001330,Customer_744,67,Female,Miami,CA,USA
C006350,Customer_745,51,Female,New York,FL,USA
C003993,Customer_746,49,Female,Los Angeles,NY,USA
C005513,Customer_747,58,Female,Houston,TX,USA
C005305,Customer_748,33,Male,Houston,NY,USA
C005167,Customer_749,35,Male,Miami,TX,USA
C000552,Customer_750,46,Male,Los Angeles,FL,USA
C004789,Customer_751,22,Male,Los Angeles,CA,USA
C008978,Customer_752,63,Female,New York,IL,USA
C003055,Customer_753,36,Female,New York,FL,USA
C003942,Customer_754,33,Male,Los Angeles,TX,USA
C001854,Customer_755,35,Female,New York,FL,USA
C001195,Customer_756,39,Female,Houston,CA,USA
C002618,Customer_757,38,Male,Miami,FL,USA
C001370,Customer_758,52,Female,Miami,FL,USA
C006573,Customer_759,23,Female,Los Angeles,FL,USA
C002494,Customer_760,26,Female,New York,NY,USA
C003721,Customer_761,27,Female,Los Angeles,TX,USA
C008873,Customer_762,32,Female,Chicago,NY,USA
C004560,Customer_763,42,Male,Miami,IL,USA
C004745,Customer_764,62,Male,Houston,CA,USA
C002176,Customer_765,27,Male,Los Angeles,FL,USA
C003158,Customer_766,63,Male,Miami,NY,USA
C000619,Customer_767,31,Female,Miami,NY,USA
C005296,Customer_768,22,Male,Chicago,TX,USA
C002701,Customer_769,44,Male,Houston,FL,USA
C000135,Customer_770,44,Female,Miami,CA,USA
C005386,Customer_771,39,Male,Houston,TX,USA
C005083,Customer_772,52,Female,Los Angeles,NY,USA
C002583,Customer_773,47,Male,Houston,NY,USA
C001565,Customer_774,44,Male,Los Angeles,CA,USA
C007978,Customer_775,21,Female,Miami,NY,USA
C004296,Customer_776,31,Male,Los Angeles,TX,USA
C001764,Customer_777,44,Female,New York,CA,USA
C007344,Customer_778,42,Female,Miami,TX,USA
C008947,Customer_779,67,Female,Los Angeles,CA,USA
C003095,Customer_780,55,Female,Miami,TX,USA
C008789,Customer_781,62,Male,Chicago,NY,USA
C004147,Customer_782,19,Female,Houston,TX,USA
C004251,Customer_783,66,Male,New York,CA,USA
C005492,Customer_784,54,Female,Chicago,NY,USA
C006354,Customer_785,42,Female,Los Angeles,NY,USA
C009043,Customer_786,48,Female,Miami,IL,USA
C004947,Customer_787,18,Female,Houston,FL,USA
C002319,Customer_788,40,Male,New York,FL,USA
C001060,Customer_789,37,Female,Houston,TX,USA
C000595,Customer_790,66,Male,Miami,TX,USA
C006169,Customer_791,42,Male,Miami,FL,USA
C002191,Customer_792,44,Female,Houston,NY,USA
C001115,Customer_793,52,Female,Houston,FL,USA
C001475,Customer_794,65,Female,New York,CA,USA
C003896,Customer_795,65,Male,Houston,TX,USA
C006144,Customer_796,52,Female,Houston,IL,USA
C001518,Customer_797,69,Female,New York,FL,USA
C003292,Customer_798,56,Female,Houston,CA,USA
C002647,Customer_799,32,Male,Houston,NY,USA
C006687,Customer_800,49,Female,Los Angeles,CA,USA
C001555,Customer_801,32,Male,Houston,NY,USA
C001074,Customer_802,35,Male,Miami,IL,USA
C005768,Customer_803,45,Female,Los Angeles,TX,USA
C006831,Customer_804,49,Female,New York,CA,USA
C004109,Customer_805,19,Male,Chicago,FL,USA
C006917,Customer_806,42,Female,New York,IL,USA
C005017,Customer_807,39,Female,Houston,TX,USA
C007184,Customer_808,60,Male,Miami,TX,USA
C007705,Customer_809,61,Male,Los Angeles,CA,USA
C006326,Customer_810,69,Male,New York,IL,USA
C008771,Customer_811,43,Female,Los Angeles,IL,USA
C000280,Customer_812,64,Female,Los Angeles,CA,USA
C006135,Customer_813,28,Male,Los Angeles,FL,USA
C008248,Customer_814,47,Female,Chicago,CA,USA
C001485,Customer_815,26,Female,Chicago,TX,USA
C000928,Customer_816,57,Male,Los Angeles,IL,USA
C004883,Customer_817,52,Female,New York,IL,USA
C002026,Customer_818,19,Male,Houston,TX,USA
C003953,Customer_819,43,Female,Chicago,CA,USA
C003780,Customer_820,55,Female,New York,CA,USA
C007429,Customer_821,54,Female,Chicago,FL,USA
C004045,Customer_822,60,Female,Miami,NY,USA
C008743,Customer_823,19,Male,Houston,TX,USA
C009157,Customer_824,23,Female,New York,CA,USA
C005009,Customer_825,59,Female,Chicago,FL,USA
C002691,Customer_826,45,Female,Houston,FL,USA
C003575,Customer_827,26,Female,Miami,IL,USA
C002726,Customer_828,47,Male,Los Angeles,NY,USA
C007975,Customer_829,29,Male,New York,CA,USA
C000563,Customer_830,21,Male,Miami,TX,USA
C003205,Customer_831,34,Female,Los Angeles,FL,USA
C004584,Customer_832,42,Male,New York,IL,USA
C008245,Customer_833,38,Female,Miami,FL,USA
C005376,Customer_834,31,Female,Los Angeles,NY,USA
C005567,Customer_835,47,Female,Chicago,NY,USA
C005918,Customer_836,38,Male,Miami,CA,USA
C006537,Customer_837,39,Male,Houston,TX,USA
C004038,Customer_838,66,Female,Houston,TX,USA
C007481,Customer_839,42,Female,Miami,IL,USA
C000469,Customer_840,35,Male,New York,FL,USA
C008805,Customer_841,66,Male,Miami,TX,USA
C001382,Customer_842,44,Male,Miami,NY,USA
C000651,Customer_843,34,Female,Miami,FL,USA
C002628,Customer_844,23,Female,Chicago,TX,USA
C005414,Customer_845,48,Female,Los Angeles,TX,USA
C005917,Customer_846,19,Female,Houston,NY,USA
C004355,Customer_847,65,Male,Miami,TX,USA
C001308,Customer_848,52,Male,Miami,FL,USA
C006676,Customer_849,21,Female,Miami,CA,USA
C001094,Customer_850,40,Female,Chicago,CA,USA
C008899,Customer_851,32,Female,Miami,IL,USA
C001433,Customer_852,59,Male,New York,CA,USA
C004260,Customer_853,22,Female,Los Angeles,FL,USA
C008801,Customer_854,67,Male,Los Angeles,NY,USA
C003609,Customer_855,59,Female,New York,NY,USA
C004052,Customer_856,20,Male,Chicago,NY,USA
C001368,Customer_857,66,Male,New York,TX,USA
C004223,Customer_858,19,Male,Miami,NY,USA
C001258,Customer_859,33,Male,Los Angeles,CA,USA
C005853,Customer_860,30,Male,Miami,IL,USA
C001998,Customer_861,19,Male,Houston,FL,USA
C002260,Customer_862,57,Female,Miami,NY,USA
C005680,Customer_863,27,Female,Chicago,NY,USA
C005863,Customer_864,33,Female,Miami,TX,USA
C005412,Customer_865,26,Female,Chicago,CA,USA
C008449,Customer_866,48,Female,Los Angeles,FL,USA
C002398,Customer_867,60,Male,Chicago,FL,USA
C008430,Customer_868,25,Male,Miami,IL,USA
C004411,Customer_869,54,Male,Chicago,FL,USA
C005618,Customer_870,31,Female,Miami,NY,USA
C003396,Customer_871,47,Male,Miami,NY,USA
C005581,Customer_872,62,Male,Miami,CA,USA
C005124,Customer_873,34,Female,New York,CA,USA
C001025,Customer_874,67,Female,New York,CA,USA
C008567,Customer_875,41,Male,Chicago,IL,USA
C004593,Customer_876,28,Male,Chicago,IL,USA
C000699,Customer_877,56,Female,Houston,CA,USA
C005027,Customer_878,56,Male,Miami,TX,USA
C007764,Customer_879,65,Male,Miami,TX,USA
C002675,Customer_880,63,Male,Houston,TX,USA
C002569,Customer_881,25,Female,New York,CA,USA
C002596,Customer_882,67,Female,Houston,IL,USA
C008814,Customer_883,70,Male,New York,FL,USA
C004486,Customer_884,28,Female,Chicago,NY,USA
C003136,Customer_885,37,Female,Los Angeles,IL,USA
C009189,Customer_886,24,Male,Los Angeles,NY,USA
C006063,Customer_887,55,Female,Miami,FL,USA
C000465,Customer_888,19,Male,Houston,FL,USA
C001061,Customer_889,37,Male,Houston,IL,USA
C005894,Customer_890,54,Male,Houston,NY,USA
C000294,Customer_891,61,Male,Houston,NY,USA
C004261,Customer_892,42,Female,Los Angeles,NY,USA
C001073,Customer_893,43,Female,Miami,TX,USA
C003078,Customer_894,63,Male,Los Angeles,TX,USA
C008445,Customer_895,30,Male,New York,FL,USA
C001823,Customer_896,22,Male,Miami,CA,USA
C004694,Customer_897,55,Female,Houston,NY,USA
C002024,Customer_898,62,Female,Chicago,NY,USA
C008903,Customer_899,58,Female,Houston,IL,USA
C002918,Customer_900,33,Male,New York,FL,USA
C007168,Customer_901,24,Female,Miami,NY,USA
C001772,Customer_902,62,Male,New York,NY,USA
C005628,Customer_903,67,Male,Houston,TX,USA
C002998,Customer_904,37,Male,Houston,NY,USA
C006223,Customer_905,61,Male,Miami,IL,USA
C008232,Customer_906,56,Male,Miami,FL,USA
C006880,Customer_907,69,Female,Houston,FL,USA
C001423,Customer_908,25,Female,Houston,NY,USA
C005047,Customer_909,68,Female,Miami,NY,USA
C002709,Customer_910,54,Female,Los Angeles,NY,USA
C002538,Customer_911,68,Male,Miami,IL,USA
C006028,Customer_912,20,Female,Miami,CA,USA
C005115,Customer_913,40,Female,Houston,NY,USA
C004634,Customer_914,52,Male,Miami,CA,USA
C008406,Customer_915,45,Female,Houston,FL,USA
C005057,Customer_916,60,Female,Los Angeles,FL,USA
C005658,Customer_917,41,Female,Los Angeles,TX,USA
C002205,Customer_918,22,Male,Chicago,TX,USA
C007482,Customer_919,50,Female,Miami,NY,USA
C006311,Customer_920,59,Male,Miami,TX,USA
C005954,Customer_921,39,Female,Los Angeles,FL,USA
C009107,Customer_922,18,Female,Houston,NY,USA
C006877,Customer_923,44,Female,New York,NY,USA
C005489,Customer_924,70,Female,Miami,FL,USA
C008114,Customer_925,49,Male,Chicago,FL,USA
C007369,Customer_926,24,Male,Miami,NY,USA
C000669,Customer_927,45,Male,New York,CA,USA
C001909,Customer_928,41,Male,Houston,IL,USA
C004426,Customer_929,58,Female,Los Angeles,CA,USA
C006108,Customer_930,47,Female,Los Angeles,NY,USA
C005366,Customer_931,63,Female,Chicago,CA,USA
C006312,Customer_932,27,Female,New York,IL,USA
C005338,Customer_933,45,Male,Chicago,FL,USA
C002107,Customer_934,29,Male,New York,IL,USA
C001257,Customer_935,64,Female,Chicago,IL,USA
C005776,Customer_936,51,Female,Houston,FL,USA
C006245,Customer_937,59,Male,Houston,IL,USA
C003098,Customer_938,35,Female,Miami,CA,USA
C003172,Customer_939,57,Female,Chicago,NY,USA
C008358,Customer_940,69,Female,Houston,CA,USA
C001055,Customer_941,52,Male,Miami,IL,USA
C005968,Customer_942,67,Male,New York,CA,USA
C001349,Customer_943,48,Female,New York,NY,USA
C002939,Customer_944,47,Male,New York,TX,USA
C007387,Customer_945,45,Male,Los Angeles,NY,USA
C004906,Customer_946,70,Female,Chicago,TX,USA
C001439,Customer_947,64,Female,Miami,FL,USA
C005372,Customer_948,55,Female,Los Angeles,NY,USA
C007228,Customer_949,35,Male,Chicago,TX,USA
C002094,Customer_950,38,Female,Chicago,FL,USA
C005636,Customer_951,33,Male,Chicago,NY,USA
C007478,Customer_952,23,Female,Chicago,CA,USA
C008675,Customer_953,35,Female,Los Angeles,FL,USA
C007140,Customer_954,46,Female,Miami,TX,USA
C004356,Customer_955,33,Female,Houston,NY,USA
C006617,Customer_956,66,Female,Houston,NY,USA
C005897,Customer_957,47,Male,Miami,IL,USA
C003791,Customer_958,54,Male,Houston,TX,USA
C001259,Customer_959,57,Female,Los Angeles,NY,USA
C007115,Customer_960,60,Male,Los Angeles,NY,USA
C001263,Customer_961,42,Female,Chicago,TX,USA
C004790,Customer_962,39,Female,Miami,NY,USA
C004603,Customer_963,19,Female,Chicago,CA,USA
C003650,Customer_964,49,Female,Los Angeles,CA,USA
C004301,Customer_965,38,Male,Los Angeles,NY,USA
C005411,Customer_966,29,Male,Los Angeles,FL,USA
C003038,Customer_967,49,Male,Miami,IL,USA
C001621,Customer_968,31,Female,Miami,NY,USA
C000786,Customer_969,40,Male,Chicago,CA,USA
C007031,Customer_970,69,Male,Houston,IL,USA
C002550,Customer_971,34,Female,Los Angeles,TX,USA
C002623,Customer_972,39,Male,Los Angeles,NY,USA
C001040,Customer_973,35,Female,Miami,CA,USA
C003356,Customer_974,56,Female,Miami,FL,USA
C008888,Customer_975,62,Male,New York,FL,USA
C006604,Customer_976,35,Male,Chicago,NY,USA
C002842,Customer_977,53,Male,Houston,IL,USA
C001076,Customer_978,18,Male,Los Angeles,NY,USA
C005427,Customer_979,51,Male,Chicago,NY,USA
C004620,Customer_980,30,Female,New York,CA,USA
C000599,Customer_981,23,Female,Chicago,FL,USA
C002255,Customer_982,33,Female,Los Angeles,TX,USA
C005392,Customer_983,64,Female,Miami,IL,USA
C001595,Customer_984,44,Male,Chicago,IL,USA
C006797,Customer_985,49,Female,Houston,CA,USA
C001634,Customer_986,53,Male,Los Angeles,TX,USA
C007447,Customer_987,66,Female,Chicago,NY,USA
C003266,Customer_988,33,Female,Houston,FL,USA
C007480,Customer_989,62,Male,Los Angeles,CA,USA
